CREDIT,TERM,FST_PAYMENT,ID_CLIENT
10352.0,11,1160.0,106817361
5530.0,6,2000.0,106817362
9999.0,3,8000.0,106817363
19044.0,12,0.0,106817364
16990.0,12,3000.0,106817365
5650.0,12,0.0,106817366
19045.0,8,3400.0,106817367
9448.0,6,1050.0,106817368
7998.0,6,0.0,106817369
23370.0,12,2900.0,106817370
7000.0,6,3698.0,106817371
23400.0,12,2600.0,106817372
19960.0,12,4990.0,106817373
12902.0,6,3000.0,106817374
8499.0,5,1500.0,106817375
11990.0,6,4000.0,106817376
12300.0,6,2000.0,106817377
7516.0,10,1400.0,106817378
12600.0,10,1410.0,106817379
12000.0,9,3000.0,106817380
15704.0,12,0.0,106817381
6780.0,12,1200.0,106817382
4290.0,4,1000.0,106817383
84500.0,36,9500.0,106817384
13433.0,6,0.0,106817385
23290.0,12,3200.0,106817386
10799.0,8,0.0,106817387
40180.0,12,10100.0,106817388
34650.0,12,3850.0,106817389
9790.0,6,0.0,106817390
9000.0,12,1000.0,106817391
21850.0,10,6000.0,106817392
12868.0,6,6929.0,106817393
20237.0,6,25000.0,106817394
8999.0,9,0.0,106817395
4130.0,6,460.0,106817396
29000.0,10,15000.0,106817397
25538.0,7,5000.0,106817398
8400.0,8,2000.0,106817399
9648.0,6,5000.0,106817400
31015.0,12,5000.0,106817401
7885.0,6,1000.0,106817402
11600.0,6,1300.0,106817403
17800.0,10,2000.0,106817404
4994.0,6,10000.0,106817405
12000.0,6,4697.0,106817406
25000.0,12,3596.0,106817407
17039.91,12,2000.0,106817408
10000.0,10,10460.0,106817409
3450.0,6,0.0,106817410
23600.0,12,2697.0,106817411
9576.0,6,5000.0,106817412
8204.0,6,3516.0,106817413
6217.0,6,700.0,106817414
12699.0,6,5000.0,106817415
20200.0,12,1200.0,106817416
3970.0,6,3500.0,106817417
30990.0,6,8000.0,106817418
20700.0,24,2300.0,106817419
17270.0,12,2000.0,106817420
13170.0,6,3930.0,106817421
17430.0,5,5000.0,106817422
13312.0,11,1854.0,106817423
12000.0,8,0.0,106817424
61832.0,24,12000.0,106817425
16657.0,5,1677.0,106817426
11990.0,18,0.0,106817427
26555.0,12,3000.0,106817428
20440.0,12,2500.0,106817429
3599.0,6,1000.2,106817430
59009.0,24,6600.0,106817431
3760.0,3,1500.0,106817432
11697.1,10,1400.0,106817433
12500.0,12,2500.0,106817434
30000.0,12,11500.0,106817435
26034.0,6,3000.0,106817436
12350.0,5,650.0,106817437
8890.0,9,1570.0,106817438
17060.0,10,2000.0,106817439
5369.0,6,600.0,106817440
12959.0,6,6000.0,106817441
9652.0,5,10725.0,106817442
28900.0,6,5000.0,106817443
18720.0,12,6240.0,106817444
12213.0,6,2155.0,106817445
13386.0,18,2444.0,106817446
21990.0,12,0.0,106817447
11480.0,6,1300.0,106817448
32900.0,12,4000.0,106817449
5390.0,3,1500.0,106817450
16660.0,12,0.0,106817451
10550.0,12,1200.0,106817452
28900.0,10,3500.0,106817453
23945.0,12,2700.0,106817454
16020.0,8,3500.0,106817455
29471.0,12,3280.0,106817456
8078.0,9,0.0,106817457
23800.0,24,2700.0,106817458
8355.0,9,20000.0,106817459
23109.0,12,2568.0,106817460
7200.0,10,1000.0,106817461
6680.0,12,2000.0,106817462
9927.0,5,1103.0,106817463
7182.0,5,798.0,106817464
8735.0,10,971.0,106817465
38625.0,15,5000.0,106817466
14840.0,10,1650.0,106817467
30455.0,15,5375.0,106817468
5329.0,5,281.0,106817469
6282.0,12,1108.0,106817470
26355.0,12,0.0,106817471
13310.0,12,0.0,106817472
11300.0,12,3000.0,106817473
21000.0,5,2300.0,106817474
23251.0,12,2584.0,106817475
5840.0,10,650.0,106817476
19990.0,12,0.0,106817477
15319.0,12,1703.0,106817478
16480.0,12,4000.0,106817479
7677.0,6,1000.0,106817480
6983.0,4,776.0,106817481
20000.0,10,3600.0,106817482
31000.0,10,15140.0,106817483
26140.0,6,5000.0,106817484
16700.0,6,2000.0,106817485
14361.0,6,28800.0,106817486
18204.0,12,4551.0,106817487
17840.0,6,4000.0,106817488
7310.0,12,0.0,106817489
5800.0,6,1000.0,106817490
40084.0,12,4500.0,106817491
22000.0,10,5000.0,106817492
22945.0,10,3000.0,106817493
13006.0,6,1500.0,106817494
34422.0,6,14935.0,106817495
20000.0,8,2950.0,106817496
35640.0,24,9000.0,106817497
39590.0,12,4400.0,106817498
14990.0,6,4000.0,106817499
13800.0,10,2000.0,106817500
7760.0,6,1000.0,106817501
26990.0,9,3000.0,106817502
2000.0,3,500.0,106817503
16090.0,6,1800.0,106817504
52000.0,15,17000.0,106817505
19020.0,12,0.0,106817506
33800.0,6,5000.0,106817507
13992.0,18,0.0,106817508
30990.0,12,4000.0,106817509
14700.0,10,2500.0,106817510
29000.0,24,3700.0,106817511
4575.0,6,100.0,106817512
6599.0,6,7000.0,106817513
7380.0,12,1000.0,106817514
11990.0,12,2000.0,106817515
27900.0,12,3100.0,106817516
14107.0,12,6000.0,106817517
15468.0,6,2000.0,106817518
12780.0,18,1420.0,106817519
9200.0,10,4000.0,106817520
6400.0,5,800.0,106817521
6599.0,12,0.0,106817522
5335.0,6,2615.0,106817523
28417.0,10,3158.0,106817524
28820.0,12,3300.0,106817525
12511.0,6,1869.0,106817526
21690.0,10,2500.95,106817527
20680.0,10,2482.0,106817528
6460.0,6,3000.0,106817529
22264.0,12,11000.0,106817530
7590.0,6,1400.0,106817531
18999.0,8,6000.0,106817532
21000.0,10,2500.0,106817533
28890.0,12,3210.0,106817534
5517.0,9,613.0,106817535
15875.0,9,1800.0,106817536
4999.0,6,1000.0,106817537
9858.0,12,2000.0,106817538
45000.0,12,12000.0,106817539
28350.0,9,3150.0,106817540
3046.0,12,880.2,106817541
14391.0,10,1599.0,106817542
21810.0,12,2500.0,106817543
13490.0,9,1500.0,106817544
5176.8,5,575.2,106817545
11600.0,16,3000.0,106817546
7400.0,11,1015.0,106817547
14950.0,6,14000.0,106817548
28930.0,24,0.0,106817549
5798.0,6,0.0,106817550
23517.0,10,2613.0,106817551
8010.0,6,890.0,106817552
7874.0,12,1000.0,106817553
31294.0,12,1800.0,106817554
21861.0,12,2429.0,106817555
16425.0,12,0.0,106817556
9427.0,6,4363.0,106817557
5920.0,4,1730.0,106817558
14800.0,6,2000.0,106817559
3735.0,6,1500.0,106817560
19797.1,12,1500.0,106817561
7385.0,12,2000.22,106817562
6295.0,12,730.0,106817563
22290.0,12,2500.0,106817564
6848.0,4,1100.0,106817565
20129.0,10,2237.0,106817566
15480.0,12,1720.0,106817567
16999.0,6,2000.0,106817568
6935.0,5,1000.0,106817569
8770.0,6,1196.0,106817570
33120.0,7,3680.0,106817571
30011.0,10,3335.0,106817572
11590.0,12,4000.0,106817573
40534.0,10,4504.0,106817574
9241.0,6,5000.0,106817575
19145.0,6,10000.0,106817576
20000.0,6,10950.0,106817577
10750.0,12,1350.0,106817578
15367.0,10,0.0,106817579
12509.9,6,1400.0,106817580
30520.0,10,3800.0,106817581
3750.0,6,2000.0,106817582
12800.0,6,3000.0,106817583
33900.0,12,4040.0,106817584
3000.0,6,399.0,106817585
20475.0,6,2500.0,106817586
19772.0,15,3489.0,106817587
10920.0,4,0.0,106817588
8550.0,6,2000.0,106817589
9880.0,10,1100.0,106817590
18445.0,10,2050.0,106817591
21646.0,8,2500.0,106817592
9924.0,10,1200.0,106817593
6048.0,8,672.0,106817594
6865.0,12,1720.0,106817595
53499.0,12,6000.0,106817596
12000.0,18,2990.0,106817597
19089.0,12,2200.0,106817598
7478.0,12,0.0,106817599
6726.1,6,6000.0,106817600
7473.0,12,1400.0,106817601
15910.0,12,1800.0,106817602
24300.0,12,3000.0,106817603
13060.0,6,1500.0,106817604
14990.0,12,2000.0,106817605
5220.0,12,930.0,106817606
15400.0,18,2000.0,106817607
3000.0,6,5499.0,106817608
35035.2,9,0.0,106817609
4934.0,6,1000.0,106817610
11900.0,6,1400.0,106817611
6081.0,6,509.0,106817612
8935.0,6,0.0,106817613
6540.0,4,1000.0,106817614
17450.0,9,2000.0,106817615
33000.0,10,8000.0,106817616
8669.0,9,0.0,106817617
18049.0,5,10000.0,106817618
39000.0,12,4500.0,106817619
8912.0,12,2228.0,106817620
26999.0,10,6000.0,106817621
34199.0,24,0.0,106817622
7999.0,6,889.0,106817623
13000.0,6,12600.0,106817624
8997.0,8,3000.0,106817625
12500.0,6,5000.0,106817626
9000.0,12,1000.0,106817627
11488.0,6,1300.0,106817628
27670.0,12,20000.0,106817629
16760.0,12,12000.0,106817630
16880.0,12,0.0,106817631
18000.0,5,15000.0,106817632
10990.0,18,5000.0,106817633
6590.0,6,1000.0,106817634
11385.0,6,1265.0,106817635
9000.0,6,1000.0,106817636
24112.0,6,9288.0,106817637
5050.0,12,0.0,106817638
3834.0,6,426.0,106817639
4250.0,10,500.0,106817640
12510.0,24,0.0,106817641
3490.0,3,8000.0,106817642
4990.0,6,2210.0,106817643
9240.0,9,1650.0,106817644
6039.0,6,0.0,106817645
10520.0,10,1200.0,106817646
19567.0,10,2923.0,106817647
6990.0,3,1000.0,106817648
12390.0,12,4000.0,106817649
33030.0,12,3670.0,106817650
13776.0,12,2000.0,106817651
17200.0,12,1000.0,106817652
20600.0,12,2200.0,106817653
2070.0,6,0.0,106817654
39500.0,10,0.0,106817655
5990.0,12,1600.0,106817656
3400.0,6,3000.0,106817657
15784.0,12,1800.0,106817658
7690.0,6,1000.0,106817659
22240.0,12,3000.0,106817660
12690.0,6,1410.0,106817661
9000.0,12,2000.0,106817662
7589.0,10,1000.0,106817663
12012.0,5,633.0,106817664
18360.0,12,2040.0,106817665
4212.0,5,468.0,106817666
19790.0,12,2200.0,106817667
10580.0,10,6000.0,106817668
13326.0,12,1500.0,106817669
10000.0,12,3000.0,106817670
13040.0,6,1450.0,106817671
2990.0,3,1000.0,106817672
25713.0,12,2857.0,106817673
8858.8,10,1563.0,106817674
16114.0,18,0.0,106817675
17580.0,12,2000.0,106817676
4595.0,6,905.0,106817677
2870.0,6,320.0,106817678
5570.0,12,619.0,106817679
9876.0,10,0.0,106817680
25301.0,10,3000.0,106817681
10000.0,12,0.0,106817682
28983.0,24,5000.0,106817683
3717.0,5,413.0,106817684
4000.0,3,1000.0,106817685
2435.0,6,500.0,106817686
4500.0,6,520.0,106817687
19930.0,6,2250.0,106817688
4548.0,3,3000.0,106817689
11296.0,10,1256.0,106817690
14480.0,12,0.0,106817691
13520.0,10,1600.0,106817692
4462.0,10,788.0,106817693
6340.0,12,1500.0,106817694
7289.0,6,1000.0,106817695
7410.0,6,830.0,106817696
6820.0,12,760.0,106817697
28090.0,12,0.0,106817698
9000.0,6,0.0,106817699
13770.0,12,1530.0,106817700
8900.0,12,1000.0,106817701
10550.0,12,2000.0,106817702
28950.0,12,0.0,106817703
8880.0,6,1500.0,106817704
19924.0,12,2442.0,106817705
7920.0,6,880.0,106817706
8994.0,10,1100.0,106817707
17875.0,10,0.0,106817708
28800.0,12,3200.0,106817709
14400.0,12,1600.0,106817710
4089.0,10,0.0,106817711
6300.0,7,0.0,106817712
7680.0,6,1000.0,106817713
18413.0,12,2050.0,106817714
15840.0,10,1800.0,106817715
4310.0,12,1590.0,106817716
10950.0,4,8000.0,106817717
5751.0,6,639.0,106817718
14625.0,12,1625.0,106817719
9700.0,10,1500.0,106817720
10200.0,12,0.0,106817721
12000.0,10,3000.0,106817722
10448.0,6,0.0,106817723
7170.0,8,1000.0,106817724
22920.0,12,3000.0,106817725
5661.0,6,630.0,106817726
18711.05,6,2100.0,106817727
7317.0,10,813.0,106817728
15900.0,12,1000.0,106817729
8000.0,3,6000.0,106817730
11576.0,12,3000.0,106817731
28775.0,12,3250.0,106817732
8100.0,12,6000.0,106817733
3340.0,6,400.0,106817734
10580.0,9,0.0,106817735
6000.0,6,0.0,106817736
18022.0,10,2010.0,106817737
6280.0,6,700.0,106817738
19570.0,18,2200.0,106817739
9430.38,10,1047.82,106817740
15470.0,10,2000.0,106817741
10890.0,5,0.0,106817742
17615.0,12,0.0,106817743
5607.0,12,623.0,106817744
2440.0,6,450.0,106817745
13450.0,12,2000.0,106817746
12290.0,9,3000.0,106817747
3000.0,6,890.0,106817748
7990.0,6,2000.0,106817749
16000.0,16,3600.0,106817750
3990.0,6,0.0,106817751
6230.0,10,700.83,106817752
3942.0,5,438.0,106817753
13670.0,12,1550.0,106817754
10799.0,6,0.0,106817755
19608.0,12,5000.0,106817756
27000.0,12,5000.0,106817757
4700.0,6,550.0,106817758
2689.0,6,0.0,106817759
5051.0,6,0.0,106817760
18690.0,10,4000.0,106817761
9116.0,10,1050.0,106817762
8790.0,6,1000.0,106817763
16407.0,12,1823.0,106817764
4040.0,6,450.0,106817765
4500.0,12,1000.0,106817766
6142.0,6,1000.0,106817767
18880.0,12,3400.0,106817768
10500.0,10,1300.0,106817769
9000.0,12,9000.0,106817770
21209.0,12,2357.0,106817771
4781.0,5,532.0,106817772
10998.0,6,2200.0,106817773
15099.0,6,12000.0,106817774
27166.0,12,5074.0,106817775
12389.0,12,2000.0,106817776
4700.0,6,4000.0,106817777
3000.0,3,1560.0,106817778
9900.0,6,5000.0,106817779
18198.0,15,3212.0,106817780
8297.0,6,0.0,106817781
4182.0,6,738.0,106817782
17890.0,10,0.0,106817783
6127.0,6,13000.0,106817784
5942.0,12,1048.0,106817785
21673.0,12,2450.0,106817786
16900.0,12,2500.0,106817787
13495.0,12,1500.0,106817788
4850.0,6,1000.0,106817789
9650.0,6,9000.0,106817790
7110.0,3,7000.0,106817791
6980.0,10,0.0,106817792
17752.0,12,2000.0,106817793
4970.0,12,0.0,106817794
39160.0,12,5340.0,106817795
16530.0,12,11020.0,106817796
6530.0,9,0.0,106817797
4930.0,8,550.0,106817798
11115.0,10,1235.0,106817799
4059.0,5,451.0,106817800
4490.0,10,500.0,106817801
20000.0,6,5245.0,106817802
14550.0,12,450.0,106817803
14000.0,12,0.0,106817804
5970.0,12,1500.0,106817805
6080.0,5,1000.0,106817806
17250.0,12,0.0,106817807
4270.0,12,480.0,106817808
16590.0,10,2000.0,106817809
6741.0,6,749.0,106817810
5285.0,6,600.0,106817811
4720.0,8,1000.0,106817812
11650.0,10,1300.0,106817813
9371.0,6,1050.0,106817814
2241.0,5,249.0,106817815
4077.0,6,1000.0,106817816
12350.0,10,1500.0,106817817
28580.0,12,0.0,106817818
14280.0,6,2000.0,106817819
8610.0,12,0.0,106817820
5400.0,12,0.0,106817821
7399.0,6,830.0,106817822
10419.0,8,5000.0,106817823
6210.0,4,1000.0,106817824
5296.0,12,600.0,106817825
16180.0,6,2000.0,106817826
10149.0,10,1130.0,106817827
38000.0,24,5000.0,106817828
11651.0,10,1300.0,106817829
10280.0,7,1150.0,106817830
17700.0,12,2000.0,106817831
22490.0,5,17000.0,106817832
9000.0,10,1080.0,106817833
4064.0,6,2000.0,106817834
9367.0,10,1041.0,106817835
11550.0,6,0.0,106817836
17400.0,12,1000.0,106817837
3000.0,7,500.0,106817838
22650.0,12,3250.0,106817839
11039.0,18,342.0,106817840
17999.0,12,0.0,106817841
2248.0,6,250.0,106817842
4680.0,12,520.0,106817843
3861.0,5,429.0,106817844
5155.0,6,580.0,106817845
16990.0,12,0.0,106817846
8880.0,5,2200.0,106817847
5535.0,3,615.0,106817848
15390.0,6,1710.0,106817849
8900.0,9,0.0,106817850
9998.0,12,6000.0,106817851
5650.0,7,500.0,106817852
2135.14,5,3159.86,106817853
13880.0,6,1600.0,106817854
10740.0,10,1200.0,106817855
12240.0,6,3060.0,106817856
2540.0,6,1000.0,106817857
4330.0,6,1500.0,106817858
22800.0,10,0.0,106817859
9140.0,6,2000.0,106817860
9100.0,6,1100.0,106817861
4175.0,10,0.0,106817862
8225.0,12,1000.0,106817863
6100.0,3,3000.0,106817864
2400.0,3,0.0,106817865
25081.98,9,2800.0,106817866
4372.2,6,485.8,106817867
17930.0,6,3000.0,106817868
5465.26,3,3749.74,106817869
5860.0,6,3000.0,106817870
4300.0,3,1000.0,106817871
5796.0,10,644.0,106817872
2160.0,3,4000.0,106817873
10890.0,10,2000.0,106817874
3000.0,6,3300.0,106817875
14170.0,6,6000.0,106817876
5700.0,6,635.0,106817877
6999.0,12,2100.0,106817878
8290.0,6,2000.0,106817879
3000.0,3,690.95,106817880
6219.0,5,691.0,106817881
2490.92,4,0.0,106817882
6600.0,6,800.0,106817883
13200.0,6,4000.0,106817884
5720.0,6,5000.0,106817885
25000.0,3,5504.0,106817886
27000.0,12,3400.0,106817887
4500.0,3,3502.0,106817888
3099.0,10,0.0,106817889
14900.0,10,2100.0,106817890
17200.0,10,2000.0,106817891
7990.0,6,2000.0,106817892
5031.0,12,559.0,106817893
20700.0,10,2300.0,106817894
18217.0,14,12000.0,106817895
11990.0,10,1500.0,106817896
5500.0,12,1330.0,106817897
6469.0,6,750.0,106817898
25623.0,10,3000.0,106817899
4240.0,6,1000.0,106817900
5436.0,3,4434.0,106817901
6600.0,6,0.0,106817902
7650.0,6,850.0,106817903
13495.0,12,1500.0,106817904
16650.0,6,1850.0,106817905
3650.0,3,700.0,106817906
3882.0,4,686.0,106817907
7470.0,10,830.0,106817908
33330.0,12,3710.0,106817909
6000.0,3,3220.0,106817910
14744.0,6,456.0,106817911
18800.0,12,0.0,106817912
16371.0,12,10000.0,106817913
20565.0,10,2285.0,106817914
6000.0,6,3590.0,106817915
14690.0,6,7000.0,106817916
5287.0,12,933.0,106817917
12380.0,9,0.0,106817918
5790.0,3,0.0,106817919
9031.0,12,279.0,106817920
21586.0,10,2399.0,106817921
24160.0,12,2690.0,106817922
4042.0,5,213.0,106817923
7560.0,3,1000.0,106817924
4890.0,6,1110.0,106817925
19950.0,12,0.0,106817926
5796.0,4,644.0,106817927
2950.0,3,3000.0,106817928
27645.0,12,855.0,106817929
15400.0,8,5000.0,106817930
2090.0,3,1500.0,106817931
3000.0,3,480.0,106817932
7348.0,6,1000.0,106817933
12890.0,10,6000.0,106817934
3180.0,3,360.0,106817935
4826.0,3,4000.0,106817936
11776.0,11,2078.0,106817937
21038.0,18,2338.0,106817938
17851.0,10,2000.0,106817939
12600.0,6,1400.0,106817940
4390.0,9,4000.0,106817941
20500.0,6,5500.0,106817942
6030.0,6,670.0,106817943
20536.1,12,0.0,106817944
16598.0,6,4000.0,106817945
7740.0,3,1000.0,106817946
4540.0,10,600.0,106817947
3000.0,3,440.0,106817948
3590.0,6,3000.0,106817949
16920.0,9,0.0,106817950
13080.0,10,3000.0,106817951
3680.0,3,4000.0,106817952
3000.0,3,1660.0,106817953
11345.0,10,1300.0,106817954
3875.0,3,431.0,106817955
8244.0,6,1455.0,106817956
13240.0,8,2000.0,106817957
5499.0,6,1000.0,106817958
16940.0,6,2500.0,106817959
17999.0,10,2000.2,106817960
20985.62,6,8342.38,106817961
3599.0,6,400.0,106817962
7917.0,3,12000.0,106817963
14000.0,6,2000.0,106817964
3411.0,6,400.0,106817965
4837.0,12,853.0,106817966
10400.0,6,5097.0,106817967
4996.8,5,555.2,106817968
21490.0,12,500.0,106817969
5050.0,6,900.0,106817970
20000.0,10,14000.0,106817971
5200.0,4,2000.0,106817972
4500.0,6,1000.0,106817973
4458.0,6,1000.0,106817974
8990.0,3,10000.0,106817975
38000.0,12,0.0,106817976
3930.0,3,9000.0,106817977
9061.0,10,3369.0,106817978
2790.0,3,1000.0,106817979
6050.0,3,3000.0,106817980
10480.0,9,0.0,106817981
3883.0,3,2500.0,106817982
51370.0,12,6000.0,106817983
4940.0,3,0.0,106817984
4650.0,6,600.0,106817985
6562.0,6,1158.0,106817986
18660.0,10,2100.0,106817987
8400.0,12,2000.0,106817988
17290.0,12,2000.0,106817989
7180.0,6,2000.0,106817990
3239.0,3,360.0,106817991
6990.0,12,0.0,106817992
4114.0,4,726.0,106817993
2000.0,6,0.0,106817994
19800.0,12,0.0,106817995
2489.0,3,450.0,106817996
26595.0,12,2955.0,106817997
5620.0,3,1000.0,106817998
4185.0,6,1000.67,106817999
15619.0,12,1735.0,106818000
3160.0,6,2500.0,106818001
14090.0,12,1500.0,106818002
28580.0,6,3200.0,106818003
2928.0,3,1500.0,106818004
9899.0,6,1100.0,106818005
4190.0,3,500.0,106818006
3300.0,3,1300.0,106818007
2559.0,6,640.0,106818008
10912.0,12,1213.0,106818009
3898.0,3,2000.0,106818010
4950.0,6,550.0,106818011
5690.0,3,1000.0,106818012
6650.0,5,250.0,106818013
13443.0,10,0.0,106818014
10000.0,10,3550.0,106818015
9100.0,4,1020.0,106818016
7433.0,12,1312.0,106818017
6390.0,6,710.0,106818018
8290.0,6,4000.0,106818019
7582.0,7,850.0,106818020
4800.0,3,2000.0,106818021
9380.0,10,0.0,106818022
19900.0,10,0.0,106818023
86041.0,12,44963.0,106818024
29789.91,12,7000.0,106818025
29386.0,6,3266.0,106818026
37000.0,9,0.0,106818027
26339.0,12,4650.0,106818028
46881.0,10,5210.0,106818029
32990.0,12,5000.0,106818030
17842.0,12,3148.0,106818031
21814.0,12,0.0,106818032
20900.0,12,1000.0,106818033
93947.0,9,0.0,106818034
21499.0,12,4500.0,106818035
61600.0,8,8000.0,106818036
35580.91,10,8900.0,106818037
19051.0,6,3500.0,106818038
86071.0,23,51929.0,106818039
60000.0,12,30660.0,106818040
26340.0,12,4650.0,106818041
76550.0,18,62250.0,106818042
17911.0,6,2000.0,106818043
17575.0,10,5000.0,106818044
72000.0,12,8100.0,106818045
34618.0,10,11000.0,106818046
32907.5,12,10000.0,106818047
17990.0,6,5000.0,106818048
19959.0,6,7000.0,106818049
22898.0,10,2600.0,106818050
50950.0,12,5670.0,106818051
95441.0,15,43359.0,106818052
21665.0,18,2500.0,106818053
97000.0,30,28000.0,106818054
21480.0,6,3000.0,106818055
24239.0,9,0.0,106818056
27617.1,12,1000.0,106818057
18000.0,6,6670.0,106818058
44660.0,10,5000.0,106818059
14400.0,10,2000.0,106818060
70410.0,12,29590.0,106818061
31696.0,15,5594.0,106818062
6000.0,3,1000.0,106818063
11077.0,6,0.0,106818064
60000.0,12,10000.0,106818065
16000.0,12,2200.0,106818066
10525.01,6,6000.0,106818067
15292.0,6,2698.93,106818068
14965.0,10,10000.0,106818069
14950.0,6,4000.0,106818070
4918.0,6,1000.0,106818071
22395.0,10,3000.0,106818072
13890.0,10,10000.0,106818073
14571.0,9,1619.0,106818074
8420.0,9,2000.0,106818075
62800.0,12,7200.0,106818076
10910.0,3,10560.0,106818077
20679.0,6,7000.0,106818078
100000.0,30,15000.0,106818079
13157.0,6,1470.0,106818080
10418.0,3,4400.0,106818081
5650.0,6,0.0,106818082
3100.0,3,3000.0,106818083
13990.0,12,5000.0,106818084
2000.0,3,1528.0,106818085
6507.0,3,10723.0,106818086
20298.0,12,2300.0,106818087
16690.0,10,3000.0,106818088
24771.0,10,2800.0,106818089
17865.0,9,0.0,106818090
12166.0,10,1360.0,106818091
6675.0,12,750.0,106818092
5850.0,3,650.0,106818093
4207.0,9,1000.0,106818094
5160.0,10,600.0,106818095
4650.0,3,520.0,106818096
7495.0,4,5000.0,106818097
8000.0,12,0.0,106818098
19940.0,12,0.0,106818099
14472.0,6,10000.0,106818100
6750.0,6,752.0,106818101
9690.0,12,1000.0,106818102
11950.0,12,1350.0,106818103
13734.0,6,13526.0,106818104
14847.0,12,0.0,106818105
13448.0,12,0.0,106818106
15950.0,10,1800.0,106818107
26886.0,10,3000.0,106818108
29250.0,6,3300.0,106818109
6120.0,3,690.0,106818110
27446.0,18,3100.0,106818111
29592.0,18,3300.0,106818112
69188.0,12,8000.0,106818113
14100.0,5,4000.0,106818114
12990.0,12,3000.0,106818115
11990.0,6,3000.0,106818116
14097.0,12,0.0,106818117
18000.0,6,4500.0,106818118
23999.0,6,5000.0,106818119
17425.0,12,2000.0,106818120
33500.0,6,15000.0,106818121
16900.0,6,2000.0,106818122
5990.0,3,0.0,106818123
7848.0,5,3363.0,106818124
19497.0,12,0.0,106818125
9790.0,10,2000.0,106818126
9021.0,4,7669.0,106818127
4040.0,3,500.0,106818128
14700.0,6,2000.0,106818129
12490.9,6,1500.0,106818130
8500.0,3,1000.0,106818131
14310.0,10,1600.0,106818132
15041.0,6,8000.0,106818133
10874.0,6,1300.0,106818134
6270.0,3,1000.0,106818135
15680.0,9,10000.0,106818136
30197.0,6,8000.0,106818137
20580.0,10,2300.0,106818138
5000.0,3,750.0,106818139
12417.0,6,4000.0,106818140
10850.0,3,2000.0,106818141
5232.2,3,2500.0,106818142
13750.0,3,10000.0,106818143
13550.0,12,2400.0,106818144
39600.0,6,5761.0,106818145
21146.4,12,2349.6,106818146
23400.0,10,2600.0,106818147
21398.0,12,3000.0,106818148
9800.0,5,2000.0,106818149
32844.0,10,3650.0,106818150
30000.0,6,5398.1,106818151
19133.0,5,10000.0,106818152
88312.0,24,60488.0,106818153
8600.0,3,4000.0,106818154
13492.0,8,7000.0,106818155
12405.0,12,4000.0,106818156
13980.0,8,4000.0,106818157
13399.0,12,2500.0,106818158
17670.0,6,3000.0,106818159
13748.0,10,1600.0,106818160
18890.0,6,5000.0,106818161
6491.0,3,7125.0,106818162
8980.0,9,1600.0,106818163
4750.0,3,1000.0,106818164
25830.0,6,3000.0,106818165
16000.0,3,8000.0,106818166
7281.94,3,4000.0,106818167
4000.0,6,990.0,106818168
13456.82,9,3364.0,106818169
8790.0,3,3500.0,106818170
24889.0,12,2800.0,106818171
14755.0,18,0.0,106818172
20826.0,10,2500.0,106818173
8260.0,3,5000.0,106818174
21200.0,10,3000.0,106818175
4230.0,5,470.0,106818176
8948.0,3,8000.0,106818177
16653.0,8,4898.0,106818178
14000.0,6,4399.0,106818179
7433.0,12,6326.0,106818180
15599.0,10,1800.0,106818181
11195.0,10,2000.0,106818182
4000.0,3,3500.0,106818183
9791.0,10,1259.0,106818184
20000.0,6,11528.0,106818185
26848.0,6,6712.0,106818186
70000.0,10,15000.0,106818187
10646.0,3,5244.0,106818188
15036.21,5,1670.69,106818189
9000.0,3,10700.0,106818190
31474.0,12,8816.0,106818191
26300.0,11,5000.0,106818192
3960.0,3,600.0,106818193
12749.0,6,2250.0,106818194
6390.0,3,5000.0,106818195
14300.0,6,5000.0,106818196
14678.63,6,3669.6,106818197
3600.0,3,1000.0,106818198
17956.0,36,2000.0,106818199
37508.0,12,4200.0,106818200
37800.0,12,4200.0,106818201
12514.0,6,1395.0,106818202
12829.0,8,0.0,106818203
3311.0,3,0.0,106818204
4602.0,6,500.0,106818205
12816.0,10,1424.0,106818206
17339.0,7,2000.0,106818207
11995.0,12,1340.0,106818208
23820.0,12,3000.0,106818209
26642.0,10,3000.0,106818210
32819.0,12,3650.0,106818211
41600.0,36,9000.0,106818212
3650.0,3,5000.0,106818213
4057.0,5,0.0,106818214
7900.0,6,1500.0,106818215
8400.0,9,1000.0,106818216
26524.0,12,3000.0,106818217
16879.0,6,0.0,106818218
9800.0,6,2000.0,106818219
44495.0,24,25405.0,106818220
16897.0,10,1900.0,106818221
17873.75,5,1876.25,106818222
30000.0,10,5990.0,106818223
14175.0,6,6075.0,106818224
5980.0,3,6000.0,106818225
6690.0,3,5000.0,106818226
5500.0,6,1010.0,106818227
24850.0,5,10650.0,106818228
7380.0,6,820.0,106818229
7500.0,9,0.0,106818230
9999.0,10,0.0,106818231
16081.0,12,3500.0,106818232
10990.2,4,1000.0,106818233
28500.0,10,5000.0,106818234
16634.5,10,0.0,106818235
16090.0,12,1800.0,106818236
30000.0,24,10000.0,106818237
16627.0,3,7500.0,106818238
8990.0,6,1000.0,106818239
4690.0,6,0.0,106818240
37790.0,12,4200.0,106818241
5550.0,3,2000.0,106818242
22711.21,10,5000.0,106818243
18600.0,6,0.0,106818244
8188.04,6,8522.2,106818245
14487.0,24,0.0,106818246
22810.0,18,4000.0,106818247
93890.0,24,54910.0,106818248
