FAMILY_INCOME,PERSONAL_INCOME,ID_CLIENT
от 20000 до 50000 руб.,15000.0,106818785
от 20000 до 50000 руб.,15000.0,106812368
от 20000 до 50000 руб.,17000.0,106811198
от 20000 до 50000 руб.,25000.0,106819447
от 5000 до 10000 руб.,5500.0,106813731
от 20000 до 50000 руб.,20000.0,106811938
от 10000 до 20000 руб.,8000.0,106805705
от 10000 до 20000 руб.,6500.0,106806456
от 5000 до 10000 руб.,8000.0,106817479
от 10000 до 20000 руб.,8000.0,106807517
свыше 50000 руб.,68000.0,106805387
от 10000 до 20000 руб.,8600.0,106816326
от 20000 до 50000 руб.,25000.0,106810284
от 10000 до 20000 руб.,12000.0,106819441
от 20000 до 50000 руб.,15000.0,106811879
от 10000 до 20000 руб.,10000.0,106814002
от 20000 до 50000 руб.,11000.0,106814737
от 10000 до 20000 руб.,13000.0,106807787
от 10000 до 20000 руб.,14300.0,106814513
от 20000 до 50000 руб.,15000.0,106808176
от 10000 до 20000 руб.,8000.0,106805879
от 10000 до 20000 руб.,9000.0,106816143
от 10000 до 20000 руб.,11000.0,106814807
от 10000 до 20000 руб.,6000.0,106817270
от 10000 до 20000 руб.,16500.0,106812335
от 10000 до 20000 руб.,15000.0,106817186
от 10000 до 20000 руб.,15000.0,106815616
от 5000 до 10000 руб.,8000.0,106819102
от 10000 до 20000 руб.,6100.0,106817756
свыше 50000 руб.,36000.0,106818063
от 10000 до 20000 руб.,8500.0,106817135
от 10000 до 20000 руб.,7000.0,106809114
от 10000 до 20000 руб.,6000.0,106804731
от 10000 до 20000 руб.,15000.0,106814289
от 10000 до 20000 руб.,12000.0,106807569
от 5000 до 10000 руб.,6000.0,106814050
от 10000 до 20000 руб.,10000.0,106815656
от 10000 до 20000 руб.,15000.0,106815678
от 10000 до 20000 руб.,12000.0,106818387
от 10000 до 20000 руб.,10000.0,106810249
от 10000 до 20000 руб.,12000.0,106811209
от 5000 до 10000 руб.,7000.0,106815103
от 20000 до 50000 руб.,12000.0,106806308
от 5000 до 10000 руб.,8800.0,106807338
от 10000 до 20000 руб.,11000.0,106807297
от 10000 до 20000 руб.,10000.0,106818503
от 10000 до 20000 руб.,13000.0,106818378
от 10000 до 20000 руб.,15000.0,106817382
от 10000 до 20000 руб.,10000.0,106809230
от 10000 до 20000 руб.,7000.0,106812760
от 20000 до 50000 руб.,15000.0,106816776
от 20000 до 50000 руб.,14000.0,106810708
от 20000 до 50000 руб.,20000.0,106812267
от 10000 до 20000 руб.,19000.0,106806216
от 10000 до 20000 руб.,9500.0,106812721
от 10000 до 20000 руб.,9000.0,106816762
от 20000 до 50000 руб.,25000.0,106809971
от 5000 до 10000 руб.,5500.0,106807256
от 5000 до 10000 руб.,7000.0,106819456
от 10000 до 20000 руб.,9000.0,106814134
от 10000 до 20000 руб.,17000.0,106810820
от 10000 до 20000 руб.,12000.0,106813493
от 20000 до 50000 руб.,7000.0,106812238
от 20000 до 50000 руб.,25000.0,106816170
от 5000 до 10000 руб.,5700.0,106807271
от 10000 до 20000 руб.,6000.0,106816941
от 10000 до 20000 руб.,15000.0,106813444
до 5000 руб.,4000.0,106807722
от 10000 до 20000 руб.,9500.0,106817908
от 10000 до 20000 руб.,12000.0,106815301
от 10000 до 20000 руб.,10000.0,106806865
от 10000 до 20000 руб.,15000.0,106819006
от 5000 до 10000 руб.,5000.0,106817990
от 5000 до 10000 руб.,7500.0,106806732
от 20000 до 50000 руб.,26000.0,106819284
от 10000 до 20000 руб.,10000.0,106809271
от 10000 до 20000 руб.,12000.0,106805390
от 10000 до 20000 руб.,17000.0,106814277
от 10000 до 20000 руб.,7000.0,106813409
от 20000 до 50000 руб.,12000.0,106818677
от 10000 до 20000 руб.,10000.0,106806752
от 10000 до 20000 руб.,6000.0,106819081
от 10000 до 20000 руб.,7000.0,106813896
от 10000 до 20000 руб.,10000.0,106811817
от 20000 до 50000 руб.,15000.0,106809374
от 10000 до 20000 руб.,12000.0,106808323
свыше 50000 руб.,50000.0,106809061
от 20000 до 50000 руб.,15000.0,106812768
от 10000 до 20000 руб.,15000.0,106807877
от 20000 до 50000 руб.,18000.0,106817168
от 10000 до 20000 руб.,14000.0,106805340
от 10000 до 20000 руб.,15000.0,106811326
от 10000 до 20000 руб.,14000.0,106811366
от 5000 до 10000 руб.,5000.0,106819200
от 10000 до 20000 руб.,9000.0,106812762
от 10000 до 20000 руб.,5000.0,106811556
от 20000 до 50000 руб.,6600.0,106810872
от 20000 до 50000 руб.,14000.0,106808501
от 10000 до 20000 руб.,9000.0,106817142
от 20000 до 50000 руб.,16000.0,106811148
от 10000 до 20000 руб.,7000.0,106805789
от 10000 до 20000 руб.,15000.0,106804605
от 10000 до 20000 руб.,8000.0,106808526
от 10000 до 20000 руб.,8000.0,106811464
от 20000 до 50000 руб.,25000.0,106810281
от 10000 до 20000 руб.,7000.0,106815489
от 10000 до 20000 руб.,10000.0,106804505
от 20000 до 50000 руб.,10000.0,106817430
от 5000 до 10000 руб.,10000.0,106805196
от 10000 до 20000 руб.,12000.0,106812361
от 10000 до 20000 руб.,6000.0,106817286
от 20000 до 50000 руб.,20000.0,106810071
от 10000 до 20000 руб.,6000.0,106819104
от 10000 до 20000 руб.,10000.0,106816658
от 10000 до 20000 руб.,10000.0,106818978
от 20000 до 50000 руб.,30000.0,106818721
от 10000 до 20000 руб.,9000.0,106808243
от 20000 до 50000 руб.,20000.0,106807931
от 20000 до 50000 руб.,6000.0,106817688
от 10000 до 20000 руб.,10000.0,106804816
от 20000 до 50000 руб.,12000.0,106816494
от 10000 до 20000 руб.,10500.0,106814393
от 20000 до 50000 руб.,15000.0,106813510
от 20000 до 50000 руб.,12000.0,106806617
от 20000 до 50000 руб.,20000.0,106814443
свыше 50000 руб.,30000.0,106810444
от 10000 до 20000 руб.,20000.0,106804655
от 20000 до 50000 руб.,12000.0,106819436
от 10000 до 20000 руб.,6000.0,106810019
от 20000 до 50000 руб.,10000.0,106811592
от 10000 до 20000 руб.,10000.0,106814828
свыше 50000 руб.,30000.0,106806386
от 10000 до 20000 руб.,5000.0,106810647
от 10000 до 20000 руб.,12000.0,106805456
от 10000 до 20000 руб.,8000.0,106815555
от 20000 до 50000 руб.,35000.0,106810092
от 5000 до 10000 руб.,9000.0,106816359
от 20000 до 50000 руб.,14000.0,106809192
от 10000 до 20000 руб.,8000.0,106818613
от 5000 до 10000 руб.,5000.0,106807537
от 20000 до 50000 руб.,8000.0,106812004
от 20000 до 50000 руб.,11000.0,106808716
от 20000 до 50000 руб.,5000.0,106807598
от 10000 до 20000 руб.,11000.0,106812304
от 20000 до 50000 руб.,24000.0,106811340
от 10000 до 20000 руб.,4300.0,106810253
от 20000 до 50000 руб.,20000.0,106813009
от 20000 до 50000 руб.,20000.0,106810554
от 10000 до 20000 руб.,12000.0,106812909
от 10000 до 20000 руб.,8000.0,106808562
от 20000 до 50000 руб.,12000.0,106810412
от 20000 до 50000 руб.,18000.0,106812442
от 20000 до 50000 руб.,30000.0,106805664
от 10000 до 20000 руб.,10500.0,106805301
от 10000 до 20000 руб.,10000.0,106813950
от 10000 до 20000 руб.,8000.0,106814856
от 10000 до 20000 руб.,10000.0,106805709
от 20000 до 50000 руб.,14000.0,106819198
от 20000 до 50000 руб.,18000.0,106806298
от 10000 до 20000 руб.,15000.0,106816695
от 20000 до 50000 руб.,20000.0,106804574
от 20000 до 50000 руб.,20000.0,106815307
от 20000 до 50000 руб.,8000.0,106813450
от 10000 до 20000 руб.,15000.0,106814438
от 20000 до 50000 руб.,13000.0,106805460
от 5000 до 10000 руб.,6500.0,106817000
от 10000 до 20000 руб.,12000.0,106805608
от 5000 до 10000 руб.,5000.0,106815089
от 20000 до 50000 руб.,23000.0,106812477
от 5000 до 10000 руб.,5000.0,106817789
от 20000 до 50000 руб.,20000.0,106807733
от 10000 до 20000 руб.,10000.0,106810945
от 10000 до 20000 руб.,14000.0,106818262
от 20000 до 50000 руб.,15000.0,106810624
от 10000 до 20000 руб.,8000.0,106812312
от 10000 до 20000 руб.,10000.0,106809961
от 10000 до 20000 руб.,16000.0,106818588
от 10000 до 20000 руб.,12000.0,106810594
от 10000 до 20000 руб.,8000.0,106816832
от 10000 до 20000 руб.,6000.0,106804582
от 10000 до 20000 руб.,6500.0,106818442
свыше 50000 руб.,40000.0,106810797
от 10000 до 20000 руб.,7000.0,106810106
от 20000 до 50000 руб.,24000.0,106810020
от 20000 до 50000 руб.,35000.0,106815275
от 20000 до 50000 руб.,15000.0,106812814
от 10000 до 20000 руб.,11500.0,106812191
от 20000 до 50000 руб.,12000.0,106807646
от 10000 до 20000 руб.,10000.0,106813978
от 10000 до 20000 руб.,7000.0,106815000
от 20000 до 50000 руб.,30000.0,106809768
от 20000 до 50000 руб.,15000.0,106804879
от 10000 до 20000 руб.,9000.0,106809392
от 5000 до 10000 руб.,7000.0,106807574
свыше 50000 руб.,50000.0,106809294
от 5000 до 10000 руб.,7500.0,106806541
от 20000 до 50000 руб.,22000.0,106809885
от 10000 до 20000 руб.,11500.0,106808039
от 20000 до 50000 руб.,14000.0,106819225
от 10000 до 20000 руб.,8000.0,106807026
от 10000 до 20000 руб.,13000.0,106806848
от 20000 до 50000 руб.,16000.0,106817435
от 20000 до 50000 руб.,22000.0,106807237
от 10000 до 20000 руб.,12000.0,106817525
от 10000 до 20000 руб.,8900.0,106816153
от 20000 до 50000 руб.,28000.0,106817909
от 10000 до 20000 руб.,8000.0,106808630
от 20000 до 50000 руб.,22000.0,106808710
от 20000 до 50000 руб.,35000.0,106808528
от 20000 до 50000 руб.,16000.0,106817579
от 10000 до 20000 руб.,12000.0,106815198
от 20000 до 50000 руб.,17000.0,106805227
от 20000 до 50000 руб.,9000.0,106816705
от 20000 до 50000 руб.,21000.0,106815841
от 10000 до 20000 руб.,10000.0,106811734
от 5000 до 10000 руб.,7500.0,106808319
от 10000 до 20000 руб.,12000.0,106811167
от 10000 до 20000 руб.,13000.0,106805840
от 20000 до 50000 руб.,10000.0,106815079
от 10000 до 20000 руб.,9800.0,106810952
от 5000 до 10000 руб.,6500.0,106810590
от 20000 до 50000 руб.,15000.0,106812225
от 5000 до 10000 руб.,7000.0,106804576
от 10000 до 20000 руб.,12000.0,106815573
от 20000 до 50000 руб.,12000.0,106819490
от 20000 до 50000 руб.,9000.0,106814847
от 10000 до 20000 руб.,10000.0,106809876
от 10000 до 20000 руб.,12000.0,106814169
от 10000 до 20000 руб.,19500.0,106815766
от 20000 до 50000 руб.,25000.0,106806423
от 10000 до 20000 руб.,9000.0,106818618
от 20000 до 50000 руб.,18000.0,106818771
от 10000 до 20000 руб.,12000.0,106807798
от 20000 до 50000 руб.,28000.0,106809815
от 10000 до 20000 руб.,10000.0,106807495
от 10000 до 20000 руб.,13000.0,106807899
от 10000 до 20000 руб.,11000.0,106817412
от 20000 до 50000 руб.,22000.0,106810779
от 20000 до 50000 руб.,25000.0,106819192
от 10000 до 20000 руб.,9000.0,106813823
от 20000 до 50000 руб.,8000.0,106806766
от 10000 до 20000 руб.,8000.0,106814963
от 10000 до 20000 руб.,7000.0,106810353
от 10000 до 20000 руб.,8000.0,106806470
от 20000 до 50000 руб.,13000.0,106806060
от 10000 до 20000 руб.,6500.0,106814652
от 10000 до 20000 руб.,9600.0,106804904
от 10000 до 20000 руб.,7000.0,106818314
от 10000 до 20000 руб.,10000.0,106810271
от 10000 до 20000 руб.,14000.0,106815752
от 20000 до 50000 руб.,15000.0,106814070
от 20000 до 50000 руб.,20000.0,106809523
от 10000 до 20000 руб.,9300.0,106813971
от 20000 до 50000 руб.,15000.0,106818833
от 20000 до 50000 руб.,13000.0,106817338
от 10000 до 20000 руб.,14500.0,106815187
от 10000 до 20000 руб.,5000.0,106814530
от 10000 до 20000 руб.,4800.0,106806579
от 20000 до 50000 руб.,8000.0,106812143
от 20000 до 50000 руб.,18700.0,106810701
от 10000 до 20000 руб.,6500.0,106811267
от 10000 до 20000 руб.,12000.0,106814798
от 10000 до 20000 руб.,10000.0,106813328
от 5000 до 10000 руб.,10000.0,106813886
от 10000 до 20000 руб.,15000.0,106816439
от 20000 до 50000 руб.,18000.0,106807085
от 20000 до 50000 руб.,18000.0,106807732
от 10000 до 20000 руб.,6300.0,106819203
от 20000 до 50000 руб.,26000.0,106805269
от 10000 до 20000 руб.,5500.0,106805210
от 10000 до 20000 руб.,11000.0,106814439
от 20000 до 50000 руб.,10000.0,106817273
от 20000 до 50000 руб.,13000.0,106817575
от 20000 до 50000 руб.,24000.0,106812777
от 10000 до 20000 руб.,10000.0,106807560
от 10000 до 20000 руб.,5400.0,106805597
от 20000 до 50000 руб.,15000.0,106812641
от 10000 до 20000 руб.,15000.0,106819058
от 10000 до 20000 руб.,7000.0,106804994
от 20000 до 50000 руб.,20000.0,106806294
от 10000 до 20000 руб.,11000.0,106815906
свыше 50000 руб.,40000.0,106807633
от 20000 до 50000 руб.,20000.0,106816606
от 10000 до 20000 руб.,18000.0,106816330
от 20000 до 50000 руб.,25000.0,106816462
от 20000 до 50000 руб.,22000.0,106809079
от 10000 до 20000 руб.,7300.0,106814916
от 10000 до 20000 руб.,12000.0,106805204
от 20000 до 50000 руб.,15000.0,106806113
от 10000 до 20000 руб.,7000.0,106813323
от 20000 до 50000 руб.,18000.0,106807061
от 10000 до 20000 руб.,8000.0,106808614
от 10000 до 20000 руб.,25000.0,106805429
свыше 50000 руб.,30000.0,106810829
от 10000 до 20000 руб.,15000.0,106818919
от 10000 до 20000 руб.,9000.0,106809525
от 20000 до 50000 руб.,25000.0,106805983
от 10000 до 20000 руб.,15000.0,106808557
от 10000 до 20000 руб.,6300.0,106812096
от 20000 до 50000 руб.,20000.0,106817465
до 5000 руб.,4500.0,106807414
от 10000 до 20000 руб.,7500.0,106805607
от 10000 до 20000 руб.,10000.0,106811491
от 5000 до 10000 руб.,7000.0,106811950
от 10000 до 20000 руб.,9000.0,106816332
от 5000 до 10000 руб.,7000.0,106804627
от 20000 до 50000 руб.,23000.0,106810728
от 10000 до 20000 руб.,8500.0,106809714
от 20000 до 50000 руб.,10000.0,106812356
от 20000 до 50000 руб.,25000.0,106809485
от 10000 до 20000 руб.,10000.0,106814986
от 20000 до 50000 руб.,20000.0,106808586
от 20000 до 50000 руб.,10000.0,106813769
от 20000 до 50000 руб.,30000.0,106806708
от 10000 до 20000 руб.,19000.0,106806343
от 10000 до 20000 руб.,14500.0,106818985
от 10000 до 20000 руб.,8000.0,106818369
свыше 50000 руб.,20000.0,106815185
от 10000 до 20000 руб.,15000.0,106813861
от 10000 до 20000 руб.,9100.0,106807233
от 5000 до 10000 руб.,7500.0,106813135
от 10000 до 20000 руб.,10500.0,106813965
от 10000 до 20000 руб.,8000.0,106817051
от 10000 до 20000 руб.,5000.0,106814886
от 20000 до 50000 руб.,22000.0,106811513
от 10000 до 20000 руб.,17000.0,106812656
от 10000 до 20000 руб.,7600.0,106807465
от 10000 до 20000 руб.,10000.0,106814596
от 20000 до 50000 руб.,40000.0,106818189
от 20000 до 50000 руб.,15000.0,106805182
от 20000 до 50000 руб.,15000.0,106814749
от 5000 до 10000 руб.,6000.0,106813668
от 10000 до 20000 руб.,11000.0,106804922
от 20000 до 50000 руб.,20000.0,106808844
от 20000 до 50000 руб.,12000.0,106818580
от 20000 до 50000 руб.,19000.0,106810156
от 20000 до 50000 руб.,15000.0,106804714
от 20000 до 50000 руб.,18000.0,106805125
от 20000 до 50000 руб.,8000.0,106811182
от 5000 до 10000 руб.,4000.0,106813735
от 20000 до 50000 руб.,8000.0,106812435
от 10000 до 20000 руб.,8000.0,106805518
от 10000 до 20000 руб.,9000.0,106805753
от 20000 до 50000 руб.,30000.0,106807208
от 10000 до 20000 руб.,12000.0,106804573
от 10000 до 20000 руб.,13000.0,106814901
от 20000 до 50000 руб.,15000.0,106805115
свыше 50000 руб.,15000.0,106813175
свыше 50000 руб.,40000.0,106816602
от 20000 до 50000 руб.,17000.0,106813147
от 10000 до 20000 руб.,21000.0,106819483
от 5000 до 10000 руб.,10000.0,106814128
от 10000 до 20000 руб.,12000.0,106814270
от 20000 до 50000 руб.,15000.0,106818685
от 20000 до 50000 руб.,20000.0,106811715
свыше 50000 руб.,17000.0,106808443
от 20000 до 50000 руб.,18000.0,106808952
от 10000 до 20000 руб.,9800.0,106818636
от 10000 до 20000 руб.,8000.0,106812040
от 20000 до 50000 руб.,12000.0,106811385
от 10000 до 20000 руб.,20000.0,106807701
от 20000 до 50000 руб.,15000.0,106806808
от 20000 до 50000 руб.,20000.0,106818537
от 5000 до 10000 руб.,7000.0,106819546
от 20000 до 50000 руб.,7000.0,106817208
от 10000 до 20000 руб.,6000.0,106812367
от 10000 до 20000 руб.,9500.0,106805542
от 20000 до 50000 руб.,17000.0,106819076
от 20000 до 50000 руб.,20000.0,106818748
от 20000 до 50000 руб.,40000.0,106810018
от 10000 до 20000 руб.,10000.0,106815012
от 20000 до 50000 руб.,40000.0,106805252
от 10000 до 20000 руб.,12000.0,106809791
от 10000 до 20000 руб.,6000.0,106808976
от 20000 до 50000 руб.,3800.0,106814355
от 20000 до 50000 руб.,28000.0,106813526
от 5000 до 10000 руб.,5500.0,106804670
от 20000 до 50000 руб.,12000.0,106805195
от 20000 до 50000 руб.,12000.0,106806538
от 10000 до 20000 руб.,7000.0,106812650
от 10000 до 20000 руб.,10000.0,106811109
от 20000 до 50000 руб.,18000.0,106817231
от 10000 до 20000 руб.,17000.0,106807942
от 10000 до 20000 руб.,5000.0,106807039
от 20000 до 50000 руб.,10000.0,106811357
от 10000 до 20000 руб.,10000.0,106808402
от 10000 до 20000 руб.,10000.0,106816031
от 5000 до 10000 руб.,4500.0,106806839
свыше 50000 руб.,22000.0,106812055
от 20000 до 50000 руб.,19500.0,106811419
свыше 50000 руб.,50000.0,106810925
от 20000 до 50000 руб.,15000.0,106816339
от 10000 до 20000 руб.,15000.0,106807306
от 10000 до 20000 руб.,10000.0,106804908
от 20000 до 50000 руб.,15000.0,106815042
от 20000 до 50000 руб.,15600.0,106809764
от 10000 до 20000 руб.,12000.0,106810220
от 10000 до 20000 руб.,5582.0,106806935
от 10000 до 20000 руб.,7000.0,106807440
от 10000 до 20000 руб.,6000.0,106812052
от 20000 до 50000 руб.,20000.0,106819241
от 10000 до 20000 руб.,12000.0,106816013
свыше 50000 руб.,12000.0,106811208
от 5000 до 10000 руб.,3100.0,106807793
от 20000 до 50000 руб.,15000.0,106812297
от 10000 до 20000 руб.,8500.0,106818682
свыше 50000 руб.,47000.0,106811075
от 20000 до 50000 руб.,8000.0,106812664
от 10000 до 20000 руб.,12000.0,106819269
от 10000 до 20000 руб.,9000.0,106807729
от 10000 до 20000 руб.,6800.0,106807358
от 20000 до 50000 руб.,22000.0,106817042
от 10000 до 20000 руб.,10000.0,106813090
от 20000 до 50000 руб.,25000.0,106809029
от 5000 до 10000 руб.,7500.0,106814970
свыше 50000 руб.,20000.0,106804985
от 10000 до 20000 руб.,13000.0,106816263
от 20000 до 50000 руб.,18000.0,106815224
от 10000 до 20000 руб.,7000.0,106807354
от 20000 до 50000 руб.,17000.0,106814266
до 5000 руб.,4500.0,106809089
от 20000 до 50000 руб.,15000.0,106818745
от 20000 до 50000 руб.,20000.0,106806735
от 10000 до 20000 руб.,10000.0,106816449
от 10000 до 20000 руб.,13000.0,106806591
от 20000 до 50000 руб.,13000.0,106814587
от 10000 до 20000 руб.,8000.0,106809223
от 20000 до 50000 руб.,20000.0,106806509
свыше 50000 руб.,50000.0,106815950
от 10000 до 20000 руб.,12000.0,106812951
от 20000 до 50000 руб.,15000.0,106807052
от 20000 до 50000 руб.,15000.0,106807352
от 10000 до 20000 руб.,11000.0,106806318
от 20000 до 50000 руб.,7000.0,106817419
от 10000 до 20000 руб.,10000.0,106806057
от 10000 до 20000 руб.,8000.0,106819300
от 10000 до 20000 руб.,11000.0,106814394
до 5000 руб.,3500.0,106808041
от 10000 до 20000 руб.,4500.0,106812094
от 20000 до 50000 руб.,18000.0,106806029
от 10000 до 20000 руб.,15000.0,106807586
от 10000 до 20000 руб.,8000.0,106806668
от 20000 до 50000 руб.,12000.0,106815944
от 10000 до 20000 руб.,10000.0,106818653
от 10000 до 20000 руб.,7500.0,106812042
от 20000 до 50000 руб.,25000.0,106805485
от 20000 до 50000 руб.,20000.0,106805362
от 20000 до 50000 руб.,20000.0,106816969
от 10000 до 20000 руб.,13000.0,106815905
от 10000 до 20000 руб.,12000.0,106811218
от 10000 до 20000 руб.,15000.0,106805056
от 20000 до 50000 руб.,24000.0,106818187
от 10000 до 20000 руб.,5000.0,106817779
от 10000 до 20000 руб.,10000.0,106817531
от 10000 до 20000 руб.,5000.0,106806621
от 10000 до 20000 руб.,8000.0,106806439
от 20000 до 50000 руб.,12000.0,106804894
от 10000 до 20000 руб.,19500.0,106815326
от 20000 до 50000 руб.,32000.0,106813031
от 5000 до 10000 руб.,6000.0,106811220
свыше 50000 руб.,25000.0,106818542
от 10000 до 20000 руб.,12000.0,106805336
от 5000 до 10000 руб.,7000.0,106812545
от 20000 до 50000 руб.,15500.0,106812653
от 20000 до 50000 руб.,10000.0,106811835
от 20000 до 50000 руб.,9000.0,106807869
от 10000 до 20000 руб.,6000.0,106815165
от 10000 до 20000 руб.,6000.0,106811870
от 10000 до 20000 руб.,10500.0,106805030
от 10000 до 20000 руб.,9800.0,106813575
от 20000 до 50000 руб.,10000.0,106817115
от 10000 до 20000 руб.,13000.0,106807257
от 10000 до 20000 руб.,7000.0,106812509
от 10000 до 20000 руб.,6000.0,106805475
от 5000 до 10000 руб.,9000.0,106805708
от 20000 до 50000 руб.,30000.0,106808902
от 10000 до 20000 руб.,10000.0,106809599
от 10000 до 20000 руб.,12000.0,106811770
от 20000 до 50000 руб.,15000.0,106814067
от 20000 до 50000 руб.,14000.0,106812759
от 10000 до 20000 руб.,7500.0,106809352
от 10000 до 20000 руб.,8000.0,106812051
от 10000 до 20000 руб.,15000.0,106814988
от 20000 до 50000 руб.,8000.0,106813434
от 10000 до 20000 руб.,14000.0,106809703
от 10000 до 20000 руб.,7500.0,106817111
от 5000 до 10000 руб.,10000.0,106806027
от 20000 до 50000 руб.,15000.0,106818145
от 10000 до 20000 руб.,7000.0,106808579
от 10000 до 20000 руб.,12000.0,106805648
от 20000 до 50000 руб.,12000.0,106806155
от 10000 до 20000 руб.,10000.0,106815590
от 10000 до 20000 руб.,17000.0,106807080
от 10000 до 20000 руб.,5500.0,106808213
от 10000 до 20000 руб.,6000.0,106817719
от 5000 до 10000 руб.,8000.0,106805234
от 10000 до 20000 руб.,14000.0,106816720
от 20000 до 50000 руб.,17000.0,106816094
от 10000 до 20000 руб.,10000.0,106814101
от 20000 до 50000 руб.,20000.0,106807933
от 20000 до 50000 руб.,10000.0,106818702
от 10000 до 20000 руб.,15000.0,106818003
от 10000 до 20000 руб.,15000.0,106810430
от 20000 до 50000 руб.,27000.0,106819378
свыше 50000 руб.,20000.0,106808292
от 20000 до 50000 руб.,30000.0,106818137
от 10000 до 20000 руб.,11000.0,106817552
свыше 50000 руб.,25000.0,106811894
от 10000 до 20000 руб.,10000.0,106816434
от 20000 до 50000 руб.,20000.0,106811154
от 5000 до 10000 руб.,9500.0,106814710
от 20000 до 50000 руб.,18000.0,106809498
от 20000 до 50000 руб.,22000.0,106811624
от 20000 до 50000 руб.,30000.0,106818874
от 10000 до 20000 руб.,15000.0,106811644
от 10000 до 20000 руб.,12000.0,106819549
от 20000 до 50000 руб.,25000.0,106809224
от 20000 до 50000 руб.,14000.0,106805121
от 20000 до 50000 руб.,15000.0,106812095
от 10000 до 20000 руб.,6000.0,106811261
от 20000 до 50000 руб.,20000.0,106811057
от 20000 до 50000 руб.,15000.0,106810489
от 10000 до 20000 руб.,12000.0,106805521
от 10000 до 20000 руб.,7000.0,106817692
от 20000 до 50000 руб.,14000.0,106818889
до 5000 руб.,4500.0,106817754
от 10000 до 20000 руб.,12000.0,106814797
от 10000 до 20000 руб.,10000.0,106806283
от 10000 до 20000 руб.,10000.0,106815864
от 10000 до 20000 руб.,10000.0,106813786
от 10000 до 20000 руб.,9000.0,106816239
от 10000 до 20000 руб.,8700.0,106809832
от 10000 до 20000 руб.,12000.0,106819127
от 20000 до 50000 руб.,18000.0,106805043
от 10000 до 20000 руб.,15000.0,106810397
от 10000 до 20000 руб.,13000.0,106810291
от 10000 до 20000 руб.,18000.0,106806094
от 10000 до 20000 руб.,9000.0,106814672
от 10000 до 20000 руб.,11200.0,106808653
до 5000 руб.,5000.0,106805345
от 10000 до 20000 руб.,11000.0,106819427
от 10000 до 20000 руб.,14000.0,106808489
свыше 50000 руб.,60000.0,106812285
от 20000 до 50000 руб.,19000.0,106816846
от 10000 до 20000 руб.,12000.0,106813707
от 10000 до 20000 руб.,15000.0,106805750
от 10000 до 20000 руб.,6500.0,106819071
от 10000 до 20000 руб.,13000.0,106816672
от 5000 до 10000 руб.,10000.0,106815643
от 20000 до 50000 руб.,25000.0,106811771
от 10000 до 20000 руб.,10000.0,106804622
от 20000 до 50000 руб.,15000.0,106809139
от 10000 до 20000 руб.,4000.0,106805723
от 5000 до 10000 руб.,9800.0,106808304
от 10000 до 20000 руб.,6000.0,106817946
свыше 50000 руб.,35000.0,106818029
от 20000 до 50000 руб.,25000.0,106816159
от 10000 до 20000 руб.,18000.0,106809709
от 5000 до 10000 руб.,5000.0,106814445
от 10000 до 20000 руб.,8000.0,106816649
от 10000 до 20000 руб.,8000.0,106815351
от 20000 до 50000 руб.,20000.0,106809622
от 20000 до 50000 руб.,9000.0,106808717
от 10000 до 20000 руб.,8000.0,106806590
от 10000 до 20000 руб.,8000.0,106816032
от 20000 до 50000 руб.,10600.0,106810493
от 5000 до 10000 руб.,7000.0,106818208
от 10000 до 20000 руб.,10000.0,106812655
от 10000 до 20000 руб.,10000.0,106816616
от 10000 до 20000 руб.,10000.0,106805373
свыше 50000 руб.,32000.0,106816223
от 20000 до 50000 руб.,25000.0,106815876
от 10000 до 20000 руб.,8000.0,106808998
от 10000 до 20000 руб.,7500.0,106807077
от 20000 до 50000 руб.,6000.0,106810023
от 20000 до 50000 руб.,7500.0,106810008
от 10000 до 20000 руб.,10000.0,106816148
свыше 50000 руб.,55000.0,106805833
от 20000 до 50000 руб.,10000.0,106817349
от 20000 до 50000 руб.,35000.0,106817495
от 20000 до 50000 руб.,18000.0,106804757
от 10000 до 20000 руб.,15000.0,106816527
от 10000 до 20000 руб.,6000.0,106811383
от 20000 до 50000 руб.,12600.0,106813569
от 5000 до 10000 руб.,5000.0,106806272
от 20000 до 50000 руб.,20000.0,106819402
от 20000 до 50000 руб.,15000.0,106809049
от 20000 до 50000 руб.,20000.0,106819239
от 10000 до 20000 руб.,15000.0,106811320
от 10000 до 20000 руб.,10000.0,106816394
от 10000 до 20000 руб.,12000.0,106816596
от 20000 до 50000 руб.,20000.0,106810790
от 10000 до 20000 руб.,10000.0,106819572
от 20000 до 50000 руб.,20000.0,106808432
от 20000 до 50000 руб.,6000.0,106817956
от 10000 до 20000 руб.,10000.0,106816127
от 20000 до 50000 руб.,6000.0,106813746
от 20000 до 50000 руб.,20000.0,106813294
от 10000 до 20000 руб.,10000.0,106807543
от 10000 до 20000 руб.,10000.0,106812142
от 20000 до 50000 руб.,15000.0,106815030
от 5000 до 10000 руб.,9200.0,106808348
от 20000 до 50000 руб.,15000.0,106810059
от 10000 до 20000 руб.,11500.0,106811546
от 20000 до 50000 руб.,19000.0,106811137
от 10000 до 20000 руб.,12500.0,106817202
от 20000 до 50000 руб.,25000.0,106813095
свыше 50000 руб.,23000.0,106808944
от 10000 до 20000 руб.,14500.0,106808594
от 10000 до 20000 руб.,14000.0,106807770
от 20000 до 50000 руб.,12000.0,106806432
от 5000 до 10000 руб.,8000.0,106804447
