ID,AGE,GENDER,EDUCATION,MARITAL_STATUS,CHILD_TOTAL,DEPENDANTS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,REG_ADDRESS_PROVINCE,FACT_ADDRESS_PROVINCE,POSTAL_ADDRESS_PROVINCE,FL_PRESENCE_FL,OWN_AUTO
106809630,39,1,Высшее,Состою в браке,2,1,1,0,Белгородская область,Белгородская область,Белгородская область,0,0
106810754,42,1,Среднее специальное,Вдовец/Вдова,2,2,1,0,Тамбовская область,Тамбовская область,Тамбовская область,0,0
106805967,29,0,Неоконченное высшее,Не состоял в браке,0,0,1,0,Татарстан,Татарстан,Татарстан,1,0
106814323,51,1,Среднее,Состою в браке,0,0,1,0,Чувашия,Чувашия,Чувашия,0,0
106818872,25,1,Высшее,Не состоял в браке,0,0,1,0,Бурятия,Бурятия,Бурятия,0,0
106818155,52,0,Высшее,Состою в браке,1,0,1,0,Мурманская область,Мурманская область,Мурманская область,0,1
106818257,43,0,Среднее,Состою в браке,2,2,1,0,Белгородская область,Белгородская область,Белгородская область,0,0
106809602,59,0,Среднее специальное,Состою в браке,2,1,1,1,Мордовская республика,Мордовская республика,Мордовская республика,1,0
106818921,31,0,Среднее,Состою в браке,1,1,1,0,Вологодская область,Вологодская область,Вологодская область,0,0
106811487,35,1,Среднее специальное,Состою в браке,1,1,1,0,Челябинская область,Челябинская область,Челябинская область,0,0
106805908,39,0,Неоконченное высшее,Состою в браке,2,2,1,0,Тульская область,Тульская область,Тульская область,1,0
106808946,48,1,Среднее,Разведен(а),0,0,1,0,Адыгея,Адыгея,Адыгея,0,0
106811355,59,1,Высшее,Не состоял в браке,4,0,1,1,Якутия,Якутия,Якутия,0,0
106817741,58,1,Высшее,Состою в браке,2,0,1,1,Ставропольский край,Ставропольский край,Ставропольский край,1,0
106809747,51,1,Среднее специальное,Состою в браке,2,2,1,0,Брянская область,Брянская область,Брянская область,0,0
106809281,23,0,Среднее специальное,Состою в браке,1,1,1,0,Новосибирская область,Новосибирская область,Новосибирская область,0,0
106807779,48,0,Среднее,Состою в браке,1,1,1,0,Кировская область,Кировская область,Кировская область,1,1
106809576,23,0,Среднее специальное,Не состоял в браке,0,0,1,0,Иркутская область,Иркутская область,Иркутская область,0,0
106812537,40,1,Высшее,Не состоял в браке,0,0,1,0,Тамбовская область,Тамбовская область,Тамбовская область,0,0
106814309,58,1,Среднее,Не состоял в браке,0,0,1,1,Еврейская АО,Еврейская АО,Еврейская АО,0,0
106809186,52,0,Среднее специальное,Состою в браке,2,2,1,0,Кемеровская область,Кемеровская область,Кемеровская область,1,0
106806716,46,1,Среднее специальное,Состою в браке,0,0,1,0,Томская область,Томская область,Томская область,0,0
106809362,25,0,Среднее,Не состоял в браке,1,1,1,0,Томская область,Томская область,Томская область,0,0
106808019,23,0,Среднее,Состою в браке,1,1,1,0,Алтайский край,Алтайский край,Алтайский край,1,0
106808494,51,0,Среднее,Состою в браке,0,0,1,0,Тюменская область,Тюменская область,Тюменская область,0,0
106816730,61,0,Среднее специальное,Состою в браке,2,0,0,1,Ростовская область,Ростовская область,Ростовская область,0,1
106813094,44,1,Неполное среднее,Не состоял в браке,0,0,1,0,Алтайский край,Алтайский край,Алтайский край,0,0
106817854,51,1,Высшее,Состою в браке,1,0,1,0,Тамбовская область,Тамбовская область,Тамбовская область,1,0
106805486,33,0,Высшее,Состою в браке,1,1,1,0,Ханты-Мансийский АО,Ханты-Мансийский АО,Ханты-Мансийский АО,1,1
106819744,45,0,Среднее специальное,Состою в браке,0,0,1,0,Ростовская область,Ростовская область,Ростовская область,0,0
106820037,28,0,Среднее специальное,Состою в браке,1,1,1,0,Пермская область,Пермская область,Пермская область,1,1
106805639,29,1,Среднее специальное,Не состоял в браке,0,0,1,0,Тульская область,Тульская область,Тульская область,0,0
106810139,28,1,Среднее специальное,Состою в браке,0,0,1,0,Мордовская республика,Мордовская республика,Мордовская республика,0,1
106817408,26,1,Среднее специальное,Не состоял в браке,1,1,1,0,Челябинская область,Москва,Москва,0,0
106809473,54,0,Среднее,Состою в браке,0,0,1,0,Вологодская область,Вологодская область,Вологодская область,0,0
106812997,37,0,Среднее специальное,Разведен(а),1,0,1,0,Приморский край,Приморский край,Приморский край,1,0
106811170,22,0,Среднее специальное,Не состоял в браке,0,0,1,0,Ивановская область,Ивановская область,Ивановская область,0,0
106812080,46,0,Среднее специальное,Состою в браке,2,1,1,0,Нижегородская область,Нижегородская область,Нижегородская область,0,0
106812847,57,1,Среднее,Состою в браке,0,0,0,1,Удмуртия,Удмуртия,Удмуртия,0,0
106810908,54,1,Среднее специальное,Состою в браке,2,0,1,0,Омская область,Омская область,Омская область,1,1
106813011,31,0,Среднее специальное,Не состоял в браке,0,0,1,0,Хабаровский край,Хабаровский край,Хабаровский край,1,0
106817117,41,1,Среднее специальное,Состою в браке,2,1,1,0,Ивановская область,Ивановская область,Ивановская область,1,0
106809829,40,0,Среднее специальное,Состою в браке,1,1,1,0,Краснодарский край,Краснодарский край,Краснодарский край,0,0
106819188,44,1,Среднее,Не состоял в браке,3,2,1,0,Орловская область,Орловская область,Орловская область,0,0
106818913,41,0,Среднее,Не состоял в браке,0,0,1,0,Тульская область,Тульская область,Тульская область,1,0
106808412,55,1,Высшее,Состою в браке,1,0,1,0,Ярославская область,Ярославская область,Ярославская область,0,0
106809022,44,0,Среднее специальное,Разведен(а),2,1,1,0,Вологодская область,Вологодская область,Вологодская область,1,0
106809180,43,1,Среднее специальное,Состою в браке,1,1,1,0,Башкирия,Башкирия,Башкирия,0,0
106806278,37,0,Высшее,Состою в браке,2,2,1,0,Саратовская область,Саратовская область,Саратовская область,0,1
106815803,38,1,Высшее,Состою в браке,2,2,1,0,Волгоградская область,Волгоградская область,Волгоградская область,0,0
106817216,58,0,Среднее,Состою в браке,1,0,0,1,Тюменская область,Рязанская область,Рязанская область,0,0
106817946,63,1,Среднее специальное,Состою в браке,5,0,0,1,Чувашия,Чувашия,Чувашия,0,0
106810682,35,1,Среднее специальное,Не состоял в браке,0,0,1,0,Алтайский край,Алтайский край,Алтайский край,0,0
106818358,29,0,Высшее,Не состоял в браке,0,0,1,0,Тульская область,Тульская область,Тульская область,0,0
106817275,36,1,Среднее специальное,Состою в браке,1,1,1,0,Краснодарский край,Краснодарский край,Краснодарский край,0,0
106816802,59,0,Среднее специальное,Состою в браке,6,1,1,0,Якутия,Якутия,Якутия,0,0
106813906,65,1,Среднее,Не состоял в браке,0,0,1,0,Адыгея,Адыгея,Адыгея,1,1
106809537,28,0,Среднее,Не состоял в браке,0,0,1,0,Волгоградская область,Волгоградская область,Волгоградская область,0,0
106812234,66,0,Высшее,Состою в браке,0,0,1,1,Приморский край,Приморский край,Приморский край,1,1
106806856,29,1,Среднее,Состою в браке,1,1,1,0,Тверская область,Тверская область,Тверская область,1,0
106812606,47,1,Высшее,Не состоял в браке,0,0,1,0,Пермская область,Пермская область,Пермская область,1,0
106818757,42,0,Среднее специальное,Состою в браке,1,1,1,0,Удмуртия,Удмуртия,Удмуртия,0,1
106810588,41,1,Среднее специальное,Разведен(а),0,0,1,0,Приморский край,Приморский край,Приморский край,0,0
106810548,56,1,Среднее специальное,Не состоял в браке,0,0,1,0,Татарстан,Татарстан,Татарстан,1,0
106805202,43,1,Среднее специальное,Состою в браке,1,1,1,0,Курская область,Курская область,Курская область,0,0
106818677,55,1,Среднее,Состою в браке,2,0,1,1,Калужская область,Калужская область,Калужская область,0,0
106815924,56,1,Среднее,Состою в браке,1,0,1,1,Новосибирская область,Новосибирская область,Новосибирская область,0,0
106815961,24,1,Высшее,Состою в браке,0,0,1,0,Сахалинская область,Сахалинская область,Сахалинская область,0,0
106818152,26,1,Среднее специальное,Состою в браке,1,1,1,0,Челябинская область,Челябинская область,Челябинская область,1,0
106818525,38,0,Среднее,Состою в браке,0,0,1,0,Воронежская область,Воронежская область,Воронежская область,0,0
106810670,46,1,Среднее специальное,Состою в браке,0,0,1,0,Оренбургская область,Оренбургская область,Оренбургская область,0,0
106811941,45,1,Среднее,Состою в браке,2,1,1,0,Татарстан,Татарстан,Татарстан,0,0
106814207,47,1,Среднее,Состою в браке,1,1,1,0,Рязанская область,Рязанская область,Рязанская область,1,0
106812864,51,1,Среднее специальное,Не состоял в браке,0,0,1,0,Кемеровская область,Кемеровская область,Кемеровская область,1,0
106811203,30,0,Высшее,Состою в браке,1,1,1,0,Краснодарский край,Краснодарский край,Краснодарский край,0,0
106806559,26,0,Высшее,Состою в браке,0,0,1,0,Бурятия,Бурятия,Бурятия,1,0
106807894,27,0,Среднее специальное,Состою в браке,1,1,1,0,Красноярский край,Красноярский край,Красноярский край,0,0
106809136,37,0,Среднее,Состою в браке,1,1,1,0,Ульяновская область,Ульяновская область,Ульяновская область,1,0
106806396,55,1,Среднее специальное,Состою в браке,0,0,0,1,Якутия,Якутия,Якутия,0,0
106819727,32,0,Среднее,Состою в браке,1,0,1,0,Воронежская область,Воронежская область,Воронежская область,0,0
106809271,40,0,Высшее,Состою в браке,1,0,1,0,Мордовская республика,Мордовская республика,Мордовская республика,0,0
106818644,25,1,Среднее специальное,Не состоял в браке,1,1,1,0,Саратовская область,Саратовская область,Саратовская область,0,0
106806766,40,1,Среднее,Состою в браке,2,1,1,0,Пермская область,Пермская область,Пермская область,0,0
106818350,34,1,Среднее,Состою в браке,2,2,1,0,Воронежская область,Воронежская область,Воронежская область,0,0
106816907,28,1,Высшее,Состою в браке,0,0,1,0,Читинская область,Читинская область,Читинская область,0,0
106809950,31,1,Среднее,Состою в браке,1,1,1,0,Татарстан,Татарстан,Татарстан,1,0
106819104,38,1,Высшее,Состою в браке,2,2,1,0,Брянская область,Брянская область,Брянская область,0,0
106808686,37,1,Среднее специальное,Состою в браке,2,2,1,0,Удмуртия,Удмуртия,Удмуртия,0,0
106806482,34,1,Среднее,Гражданский брак,1,1,1,0,Москва,Москва,Москва,1,0
106812875,45,1,Среднее специальное,Состою в браке,1,0,1,0,Ульяновская область,Ульяновская область,Ульяновская область,1,0
106818234,54,1,Среднее,Состою в браке,0,0,1,0,Карачаево-Черкесия,Карачаево-Черкесия,Карачаево-Черкесия,1,0
106817349,59,1,Среднее специальное,Состою в браке,0,0,0,1,Архангельская область,Архангельская область,Архангельская область,0,0
106809167,45,1,Среднее специальное,Вдовец/Вдова,0,0,1,0,Читинская область,Читинская область,Читинская область,0,0
106813374,23,1,Среднее,Состою в браке,0,0,1,0,Башкирия,Башкирия,Башкирия,0,1
106807673,32,1,Среднее,Состою в браке,1,1,1,0,Ленинградская область,Ленинградская область,Ленинградская область,1,0
106816327,32,1,Высшее,Состою в браке,1,1,1,0,Тульская область,Тульская область,Тульская область,0,0
106818641,22,1,Среднее специальное,Не состоял в браке,0,0,1,0,Нижегородская область,Нижегородская область,Нижегородская область,0,0
106804581,56,1,Среднее специальное,Состою в браке,1,1,1,1,Архангельская область,Архангельская область,Архангельская область,0,0
106817650,30,0,Среднее специальное,Не состоял в браке,0,0,1,0,Читинская область,Читинская область,Читинская область,0,0
106816389,41,1,Среднее,Не состоял в браке,1,1,1,0,Алтайский край,Алтайский край,Алтайский край,1,0
106820183,49,1,Среднее специальное,Не состоял в браке,0,0,1,0,Волгоградская область,Волгоградская область,Волгоградская область,0,0
106807738,49,0,Среднее специальное,Не состоял в браке,0,0,1,0,Пензенская область,Пензенская область,Пензенская область,0,0
106816207,38,1,Среднее,Разведен(а),1,1,1,0,Смоленская область,Смоленская область,Смоленская область,1,0
106814556,41,1,Неоконченное высшее,Не состоял в браке,2,1,1,0,Ярославская область,Ярославская область,Ярославская область,0,0
106808813,52,1,Среднее,Состою в браке,3,1,1,0,Ставропольский край,Ставропольский край,Ставропольский край,0,0
106813714,23,1,Среднее специальное,Не состоял в браке,0,0,1,0,Алтайский край,Алтайский край,Алтайский край,0,0
106809860,27,1,Высшее,Состою в браке,1,1,1,0,Волгоградская область,Волгоградская область,Волгоградская область,0,1
106805945,38,1,Высшее,Состою в браке,1,1,1,0,Читинская область,Читинская область,Читинская область,0,0
106813112,29,1,Среднее специальное,Состою в браке,2,2,1,0,Омская область,Омская область,Омская область,0,0
106814510,36,0,Среднее,Состою в браке,1,1,1,0,Адыгея,Адыгея,Адыгея,0,0
106819277,42,0,Неоконченное высшее,Не состоял в браке,0,0,1,0,Ленинградская область,Ленинградская область,Ленинградская область,0,0
106818581,24,1,Высшее,Не состоял в браке,0,0,1,0,Орловская область,Орловская область,Орловская область,0,1
106808649,34,1,Среднее специальное,Состою в браке,1,1,1,0,Челябинская область,Челябинская область,Челябинская область,0,1
106815739,37,1,Среднее специальное,Состою в браке,1,1,1,0,Брянская область,Брянская область,Брянская область,0,0
106804632,52,1,Среднее специальное,Состою в браке,2,0,1,0,Амурская область,Амурская область,Амурская область,1,0
106812066,31,0,Высшее,Состою в браке,1,1,1,0,Ивановская область,Ивановская область,Ивановская область,0,0
106818510,42,1,Высшее,Не состоял в браке,1,1,1,0,Хабаровский край,Хабаровский край,Хабаровский край,1,0
106817993,26,1,Среднее,Не состоял в браке,0,0,1,0,Ярославская область,Ярославская область,Ярославская область,1,0
106813116,30,1,Среднее,Состою в браке,2,2,1,0,Оренбургская область,Оренбургская область,Оренбургская область,0,0
106819713,42,1,Среднее специальное,Состою в браке,0,2,1,0,Астраханская область,Астраханская область,Астраханская область,0,0
106820331,48,1,Среднее специальное,Разведен(а),1,1,1,0,Мурманская область,Мурманская область,Мурманская область,0,0
106817906,50,1,Высшее,Вдовец/Вдова,2,2,1,0,Еврейская АО,Еврейская АО,Еврейская АО,0,0
106806582,52,0,Среднее,Состою в браке,1,0,1,0,Орловская область,Орловская область,Орловская область,0,0
106815182,31,0,Среднее,Состою в браке,2,2,1,0,Чувашия,Чувашия,Чувашия,0,0
106811082,58,0,Среднее специальное,Состою в браке,2,0,0,1,Краснодарский край,Краснодарский край,Краснодарский край,0,0
106811984,56,1,Среднее,Не состоял в браке,0,0,1,1,Белгородская область,Белгородская область,Белгородская область,0,0
106815125,34,1,Среднее,Состою в браке,2,2,1,0,Свердловская область,Свердловская область,Свердловская область,0,0
106806253,29,0,Два и более высших образования,Состою в браке,2,2,1,0,Челябинская область,Челябинская область,Челябинская область,1,0
106808158,25,0,Среднее специальное,Состою в браке,1,1,1,0,Калининградская область,Калининградская область,Калининградская область,0,0
106804377,41,1,Среднее,Состою в браке,0,0,1,0,Волгоградская область,Волгоградская область,Волгоградская область,1,0
106812165,55,1,Среднее специальное,Вдовец/Вдова,1,0,0,1,Карелия,Карелия,Карелия,0,0
106809650,62,1,Среднее,Не состоял в браке,4,0,0,1,Кемеровская область,Кемеровская область,Кемеровская область,0,0
106818487,33,1,Высшее,Не состоял в браке,0,0,1,0,Мордовская республика,Мордовская республика,Мордовская республика,0,0
106817652,58,1,Среднее,Не состоял в браке,0,0,0,1,Краснодарский край,Краснодарский край,Краснодарский край,0,0
106815110,33,1,Высшее,Состою в браке,1,1,1,0,Смоленская область,Смоленская область,Смоленская область,1,0
106812190,29,0,Высшее,Состою в браке,1,1,1,0,Карачаево-Черкесия,Карачаево-Черкесия,Карачаево-Черкесия,0,0
106806995,54,1,Среднее специальное,Состою в браке,1,1,1,0,Новосибирская область,Новосибирская область,Новосибирская область,0,0
106810595,26,0,Неоконченное высшее,Не состоял в браке,0,0,1,0,Курская область,Курская область,Курская область,0,1
106811339,52,1,Среднее,Не состоял в браке,0,0,0,1,Самарская область,Самарская область,Самарская область,1,0
106817044,60,1,Среднее,Состою в браке,2,0,0,1,Пермская область,Пермская область,Пермская область,0,0
106819113,23,0,Среднее,Не состоял в браке,0,0,1,0,Карелия,Карелия,Карелия,0,0
106816955,25,0,Среднее специальное,Состою в браке,1,1,1,0,Алтайский край,Алтайский край,Алтайский край,1,0
106810353,46,1,Высшее,Вдовец/Вдова,1,0,1,0,Липецкая область,Липецкая область,Липецкая область,0,0
106814975,55,1,Среднее специальное,Разведен(а),1,0,1,0,Краснодарский край,Краснодарский край,Краснодарский край,1,0
106814435,34,1,Высшее,Состою в браке,1,1,1,0,Адыгея,Адыгея,Адыгея,0,0
106819031,54,1,Высшее,Состою в браке,2,0,1,0,Воронежская область,Воронежская область,Воронежская область,0,0
106806597,62,0,Среднее,Состою в браке,2,0,0,1,Ямало-Ненецкий АО,Ямало-Ненецкий АО,Ямало-Ненецкий АО,0,1
106810685,44,0,Среднее специальное,Состою в браке,4,4,1,0,Якутия,Якутия,Якутия,0,0
106816521,40,0,Среднее,Состою в браке,1,1,1,0,Белгородская область,Белгородская область,Белгородская область,1,0
106809314,43,1,Высшее,Не состоял в браке,1,1,1,0,Томская область,Томская область,Томская область,0,0
106815383,35,0,Среднее специальное,Состою в браке,1,1,1,0,Мордовская республика,Мордовская республика,Мордовская республика,0,0
106813447,23,1,Среднее специальное,Состою в браке,1,1,1,0,Краснодарский край,Краснодарский край,Краснодарский край,0,0
106818829,50,1,Высшее,Состою в браке,2,0,1,0,Тульская область,Тульская область,Тульская область,0,0
106813416,25,1,Среднее специальное,Вдовец/Вдова,1,1,1,0,Смоленская область,Смоленская область,Смоленская область,0,0
106814915,25,1,Высшее,Не состоял в браке,0,0,1,0,Архангельская область,Архангельская область,Архангельская область,0,0
106807448,39,0,Высшее,Состою в браке,3,0,1,0,Коми,Коми,Коми,1,0
106816631,48,1,Среднее специальное,Состою в браке,0,0,1,0,Омская область,Омская область,Омская область,0,0
106806864,26,0,Среднее специальное,Состою в браке,1,1,1,0,Оренбургская область,Оренбургская область,Оренбургская область,0,0
106805778,43,1,Среднее специальное,Состою в браке,2,2,1,0,Архангельская область,Архангельская область,Архангельская область,0,0
106809525,25,0,Среднее специальное,Не состоял в браке,0,0,1,0,Белгородская область,Белгородская область,Белгородская область,1,0
106811053,62,0,Высшее,Состою в браке,1,0,1,1,Алтайский край,Алтайский край,Алтайский край,1,0
106820227,36,1,Среднее,Состою в браке,1,1,1,0,Кемеровская область,Кемеровская область,Кемеровская область,0,0
106808557,26,0,Высшее,Не состоял в браке,0,0,1,0,Челябинская область,Челябинская область,Челябинская область,0,0
106817899,56,1,Среднее,Вдовец/Вдова,0,0,0,1,Иркутская область,Иркутская область,Иркутская область,1,0
106816517,45,0,Среднее,Состою в браке,2,2,1,0,Кемеровская область,Кемеровская область,Кемеровская область,1,1
106811900,29,1,Среднее,Не состоял в браке,0,0,1,0,Липецкая область,Липецкая область,Липецкая область,0,0
106810274,27,1,Высшее,Не состоял в браке,0,0,1,0,Воронежская область,Воронежская область,Воронежская область,0,0
106813033,57,1,Среднее специальное,Состою в браке,1,0,0,1,Саратовская область,Саратовская область,Саратовская область,0,0
106807023,35,1,Неоконченное высшее,Не состоял в браке,0,0,1,0,Тульская область,Тульская область,Тульская область,1,0
106809153,33,0,Среднее,Состою в браке,1,1,1,0,Удмуртия,Удмуртия,Удмуртия,0,1
106810060,28,1,Среднее специальное,Состою в браке,1,1,1,0,Читинская область,Читинская область,Читинская область,0,0
106809852,50,1,Высшее,Не состоял в браке,1,1,1,0,Татарстан,Татарстан,Татарстан,1,0
106809124,31,1,Среднее,Состою в браке,1,1,1,0,Кемеровская область,Кемеровская область,Кемеровская область,0,0
106817770,62,1,Среднее,Не состоял в браке,0,0,0,1,Костромская область,Костромская область,Костромская область,1,0
106812379,28,1,Неоконченное высшее,Состою в браке,1,1,1,0,Смоленская область,Смоленская область,Смоленская область,1,0
106813620,22,1,Неоконченное высшее,Не состоял в браке,0,0,1,0,Омская область,Омская область,Омская область,0,0
106817919,36,1,Высшее,Не состоял в браке,0,0,1,0,Новосибирская область,Новосибирская область,Новосибирская область,1,0
106819636,35,1,Среднее,Разведен(а),1,1,1,0,Владимирская область,Владимирская область,Владимирская область,1,0
106807508,46,1,Среднее,Состою в браке,0,0,1,0,Воронежская область,Воронежская область,Воронежская область,0,0
106817708,56,1,Среднее,Состою в браке,4,0,0,1,Ростовская область,Ростовская область,Ростовская область,1,0
106805895,37,1,Высшее,Не состоял в браке,0,0,1,0,Омская область,Омская область,Омская область,0,0
106808141,55,1,Среднее специальное,Состою в браке,1,0,1,0,Свердловская область,Свердловская область,Свердловская область,1,0
106807755,42,1,Среднее,Состою в браке,1,1,1,0,Амурская область,Амурская область,Амурская область,0,0
106818204,35,1,Среднее,Состою в браке,2,2,1,0,Кемеровская область,Кемеровская область,Кемеровская область,0,0
106816414,50,0,Среднее,Состою в браке,2,0,1,0,Архангельская область,Архангельская область,Архангельская область,1,0
106818024,55,1,Среднее,Не состоял в браке,0,0,1,0,Москва,Москва,Москва,0,0
106819313,50,0,Среднее,Гражданский брак,0,0,0,1,Псковская область,Псковская область,Псковская область,0,0
106806667,38,0,Неполное среднее,Гражданский брак,2,2,1,0,Вологодская область,Вологодская область,Вологодская область,0,1
106810965,34,0,Высшее,Не состоял в браке,0,0,1,0,Архангельская область,Архангельская область,Архангельская область,0,0
106816735,33,1,Среднее,Состою в браке,2,2,1,0,Новосибирская область,Новосибирская область,Новосибирская область,0,0
106813019,39,0,Среднее специальное,Не состоял в браке,2,2,1,0,Татарстан,Татарстан,Татарстан,1,0
106815570,42,0,Среднее специальное,Состою в браке,1,2,1,0,Приморский край,Приморский край,Приморский край,0,0
106813647,25,1,Среднее специальное,Состою в браке,0,0,1,0,Мордовская республика,Мордовская республика,Мордовская республика,1,0
106806310,40,1,Высшее,Состою в браке,1,0,1,0,Приморский край,Приморский край,Приморский край,0,0
106809628,41,1,Среднее специальное,Состою в браке,1,1,1,0,Краснодарский край,Адыгея,Адыгея,0,0
106811603,40,1,Среднее специальное,Состою в браке,2,1,1,0,Кемеровская область,Кемеровская область,Кемеровская область,0,0
106808524,38,1,Среднее специальное,Состою в браке,1,0,1,0,Ленинградская область,Ленинградская область,Ленинградская область,1,0
106819073,40,1,Высшее,Состою в браке,1,0,1,0,Тульская область,Тульская область,Тульская область,0,0
106819703,51,1,Среднее,Состою в браке,1,0,1,0,Кемеровская область,Кемеровская область,Кемеровская область,0,0
106815765,45,0,Высшее,Состою в браке,2,1,1,0,Кемеровская область,Кемеровская область,Кемеровская область,0,1
106813488,26,1,Высшее,Не состоял в браке,0,0,1,0,Тульская область,Тульская область,Тульская область,1,0
106816444,39,1,Среднее специальное,Разведен(а),1,1,1,0,Тверская область,Тверская область,Тверская область,1,0
106815150,60,1,Среднее специальное,Вдовец/Вдова,1,0,1,1,Мордовская республика,Мордовская республика,Мордовская республика,0,0
106814065,23,1,Среднее,Не состоял в браке,0,0,1,0,Удмуртия,Удмуртия,Удмуртия,0,0
106808963,42,1,Среднее,Разведен(а),0,0,1,0,Нижегородская область,Нижегородская область,Нижегородская область,0,0
106814476,42,0,Среднее,Состою в браке,2,2,1,0,Иркутская область,Иркутская область,Иркутская область,1,0
106810140,44,1,Высшее,Состою в браке,0,0,1,0,Челябинская область,Челябинская область,Челябинская область,1,1
106813068,32,1,Среднее,Состою в браке,2,0,1,0,Белгородская область,Белгородская область,Белгородская область,0,1
106811702,24,1,Среднее,Не состоял в браке,0,0,1,0,Вологодская область,Вологодская область,Вологодская область,0,0
106813730,29,0,Среднее,Состою в браке,1,1,1,0,Краснодарский край,Краснодарский край,Краснодарский край,0,0
106813751,22,1,Среднее специальное,Состою в браке,0,0,1,0,Краснодарский край,Краснодарский край,Краснодарский край,0,0
106816625,45,1,Среднее,Разведен(а),1,1,1,0,Орловская область,Орловская область,Орловская область,0,0
106813642,23,1,Среднее специальное,Не состоял в браке,0,0,1,0,Самарская область,Самарская область,Самарская область,1,0
106814216,52,1,Среднее,Вдовец/Вдова,2,0,1,0,Владимирская область,Владимирская область,Владимирская область,0,0
106817041,49,1,Среднее,Не состоял в браке,0,0,1,0,Архангельская область,Архангельская область,Архангельская область,0,0
106817265,26,0,Среднее специальное,Не состоял в браке,0,0,1,0,Свердловская область,Свердловская область,Свердловская область,0,0
106807747,48,1,Высшее,Состою в браке,1,1,1,0,Ханты-Мансийский АО,Ханты-Мансийский АО,Ханты-Мансийский АО,0,0
106814296,41,1,Высшее,Не состоял в браке,1,1,1,0,Кемеровская область,Кемеровская область,Кемеровская область,1,0
106808200,46,1,Среднее,Не состоял в браке,0,0,1,0,Удмуртия,Удмуртия,Удмуртия,1,0
106818464,32,1,Среднее,Состою в браке,2,2,1,0,Новгородская область,Новгородская область,Новгородская область,0,0
106818550,45,0,Среднее специальное,Не состоял в браке,0,0,1,0,Рязанская область,Рязанская область,Рязанская область,1,0
106804946,37,1,Среднее специальное,Состою в браке,3,0,1,0,Краснодарский край,Краснодарский край,Краснодарский край,0,0
106810094,51,1,Среднее специальное,Состою в браке,4,0,0,1,Тамбовская область,Тамбовская область,Тамбовская область,0,0
106806541,24,0,Неполное среднее,Не состоял в браке,0,0,1,0,Ростовская область,Ростовская область,Ростовская область,0,0
106806153,47,0,Среднее специальное,Состою в браке,2,0,1,0,Владимирская область,Владимирская область,Владимирская область,1,1
106804564,34,1,Среднее специальное,Разведен(а),2,2,1,0,Белгородская область,Белгородская область,Белгородская область,0,0
106808331,31,0,Высшее,Разведен(а),0,0,1,0,Вологодская область,Вологодская область,Вологодская область,0,1
106818715,32,0,Среднее,Состою в браке,2,2,1,0,Челябинская область,Челябинская область,Челябинская область,0,1
106811049,37,0,Среднее специальное,Разведен(а),3,3,1,0,Алтайский край,Алтайский край,Алтайский край,0,0
106818149,26,0,Среднее,Состою в браке,1,1,1,0,Пензенская область,Пензенская область,Пензенская область,0,0
106819632,26,0,Среднее специальное,Состою в браке,1,1,1,0,Эвенкийский АО,Эвенкийский АО,Эвенкийский АО,1,1
106819610,45,0,Среднее специальное,Состою в браке,1,0,1,0,Вологодская область,Вологодская область,Вологодская область,0,0
106814151,35,0,Среднее,Состою в браке,1,1,1,0,Краснодарский край,Краснодарский край,Краснодарский край,1,1
106817237,24,1,Среднее,Состою в браке,1,1,1,0,Краснодарский край,Краснодарский край,Краснодарский край,0,0
106812057,42,1,Среднее специальное,Разведен(а),0,0,1,0,Московская область,Московская область,Московская область,1,0
106813412,22,1,Неоконченное высшее,Не состоял в браке,0,0,1,0,Приморский край,Приморский край,Приморский край,1,0
106811375,44,1,Среднее специальное,Состою в браке,2,0,1,0,Воронежская область,Воронежская область,Воронежская область,0,0
106812059,51,1,Среднее специальное,Состою в браке,1,0,1,0,Оренбургская область,Оренбургская область,Оренбургская область,1,0
106808285,43,1,Среднее специальное,Состою в браке,0,0,1,0,Воронежская область,Воронежская область,Воронежская область,1,0
106809500,42,0,Среднее специальное,Состою в браке,2,2,1,0,Хабаровский край,Хабаровский край,Хабаровский край,1,0
106806102,35,0,Неоконченное высшее,Разведен(а),1,1,1,0,Архангельская область,Архангельская область,Архангельская область,1,0
106808868,35,1,Среднее специальное,Состою в браке,2,2,1,0,Волгоградская область,Волгоградская область,Волгоградская область,1,0
106807619,48,1,Среднее специальное,Состою в браке,2,0,1,0,Владимирская область,Владимирская область,Владимирская область,0,0
106804542,66,1,Среднее специальное,Вдовец/Вдова,1,0,1,1,Тамбовская область,Тамбовская область,Тамбовская область,1,0
106815977,36,0,Среднее,Состою в браке,2,2,1,0,Приморский край,Приморский край,Приморский край,0,0
106807168,51,1,Высшее,Не состоял в браке,2,0,1,1,Ростовская область,Ростовская область,Ростовская область,0,0
106807374,30,1,Среднее специальное,Состою в браке,1,1,1,0,Адыгея,Адыгея,Адыгея,0,0
106804816,32,0,Среднее,Состою в браке,3,3,1,0,Курганская область,Курганская область,Курганская область,0,0
106815233,39,1,Среднее специальное,Гражданский брак,1,1,1,0,Новгородская область,Новгородская область,Новгородская область,0,0
106809738,50,1,Высшее,Разведен(а),2,0,1,0,Чувашия,Чувашия,Чувашия,0,0
106810896,41,1,Высшее,Состою в браке,1,1,1,0,Ставропольский край,Ставропольский край,Ставропольский край,0,1
